Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
A_52_P399536,0,0,15.962671026,14.764005951,0
A_52_P399604,0,0,0,0,31.981179375
A_52_P403806,-14.37128502,0,0,0,0
A_52_P404979,-13.9558771,0,0,0,0
A_52_P406216,0,3.2110562553,21.136625688,11.251365998,16.392895537
A_52_P406449,-29.69641819,0,-38.3385655,-47.83940044,-16.36564037
A_52_P410334,0,4.2609433107,0,11.056573933,0
A_52_P411667,0,0,-10.88675264,-13.81300416,-14.15154286
A_52_P419879,0,0,0,-13.11495519,0
A_52_P425254,0,0,0,10.648982499,0
A_52_P425662,0,-13.05258313,0,0,0
A_52_P427759,-11.8835413,0,0,0,0
A_52_P429077,-11.819828,0,0,0,0
A_52_P430577,-12.23169771,0,0,-11.22951651,0
A_52_P430834,-2.67535576,0,0,0,0
A_52_P432937,0,0,0,20.480598619,26.316787747
A_52_P437084,0,0,0,11.480150937,12.355205352
A_52_P457376,14.883876,22.419808251,27.360409773,40.459699387,50.63408804
A_52_P460050,0,0,0,0,-29.06436559
A_52_P462669,0,10.308774207,9.5464220494,0,0
A_52_P462986,-16.21176455,0,0,0,0
A_52_P465521,0,0,12.900210473,9.3808087056,11.755183295
A_52_P465669,0,23.240024184,38.838844706,0,0
A_52_P473509,-22.47605055,0,0,0,0
A_52_P474368,7.0989047817,0,0,0,0
A_52_P474528,31.537801075,37.810920412,37.564669748,0,0
A_52_P478935,0,0,0,0,25.613738754
A_52_P479961,0,0,-12.38523289,0,0
A_52_P481320,-20.98478679,0,0,12.268451185,0
A_52_P481829,-15.66887284,0,0,0,0
A_52_P483983,-15.91120276,0,0,0,0
A_52_P489495,0,-9.793672413,0,0,0
A_52_P492189,0,0,20.294620219,16.716889996,0
A_52_P497388,-13.36412428,0,0,0,0
A_52_P497715,-12.85254532,0,0,0,0
A_52_P498743,-13.09222688,0,0,0,0
A_52_P500587,0,0,0,0,10.583852662
A_52_P503208,25.571605567,0,0,0,0
A_52_P505684,-21.99858179,0,0,0,0
A_52_P510790,0,38.754234489,62.534442858,35.206340404,23.817388122
A_52_P511243,0,0,29.117005087,0,0
A_52_P513624,0,0,0,0,20.825498943
A_52_P517447,-15.02855425,0,0,0,0
A_52_P517668,0,0,0,-17.79840617,0
A_52_P520161,19.036306043,0,0,14.553912447,16.282256686
A_52_P521607,0,0,0,0,24.075927219
A_52_P522860,-11.41787125,0,0,0,0
A_52_P528312,0,0,0,0,-13.7658903
A_52_P529841,0,0,0,-14.5436287,-16.89858231
A_52_P532370,0,0,0,18.419246702,16.717961567
A_52_P532464,-9.135323372,0,0,0,0
A_52_P532880,0,0,0,6.9125265862,0
A_52_P533673,0,0,0,28.564201562,43.166662652
A_52_P536241,10.494721155,0,0,0,0
A_52_P538240,0,0,-9.713749631,0,0
A_52_P549754,0,0,-13.86475987,0,-10.18591158
A_52_P551154,0,0,0,0,20.533242224
A_52_P552289,-25.22492045,0,0,0,0
A_52_P553749,-16.09341908,0,0,0,0
A_52_P553799,0,0,0,16.847159216,21.05557027
A_52_P555079,9.1353233717,0,0,0,0
A_52_P555089,0,0,0,18.542040641,26.129864791
A_52_P556804,9.5181530217,0,0,0,0
A_52_P564663,0,0,0,0,-8.84311071
A_52_P564962,0,5.3856252937,0,0,0
A_52_P565015,0,23.550153943,41.538997308,0,0
A_52_P567505,10.610034547,0,0,0,0
A_52_P575797,0,27.031374861,0,0,0
A_52_P577992,0,25.59893836,45.973055153,39.572471694,0
A_52_P579258,0,0,0,0,7.7793335293
A_52_P583433,0,6.4434645907,0,0,0
A_52_P583777,0,0,0,0,8.8438052329
A_52_P586391,0,0,-14.7409914,-22.49775676,-16.78508613
A_52_P597002,12.863258418,0,0,-16.1484571,-15.74487107
A_52_P597277,0,0,14.059223052,0,0
A_52_P600087,0,0,0,7.5806654139,0
A_52_P600750,34.13919777,0,0,0,0
A_52_P600824,0,0,0,14.901238656,19.287235299
A_52_P603195,-9.998720163,0,0,0,0
A_52_P611557,0,0,0,-9.921654611,-16.57728469
A_52_P613087,0,0,-13.09525372,-13.78445827,-19.47497808
A_52_P618417,0,0,0,0,25.365023329
A_52_P618671,0,0,0,0,-9.323860921
A_52_P622197,0,0,0,15.355040919,12.59329544
A_52_P624757,-14.941251,0,0,0,0
A_52_P624969,0,0,-8.878181471,-12.0589728,0
A_52_P626329,0,0,0,-10.33620068,-12.61304485
A_52_P627677,0,0,0,10.524536807,0
A_52_P631613,0,0,-14.5618305,0,0
A_52_P634607,0,-9.689478857,-8.818256524,0,0
A_52_P635608,0,0,0,0,17.176109647
A_52_P645122,0,0,0,0,30.273446533
A_52_P645432,0,0,0,10.830721714,16.515716435
A_52_P653054,12.478786063,65.393137285,83.676690123,68.993141058,42.008104858
A_52_P653367,0,0,-8.129617679,0,0
A_52_P654437,-13.44563125,0,0,14.391336504,19.570414909
A_52_P657123,-12.23169771,0,0,19.991287182,32.959745007
A_52_P662562,0,-12.34432919,-20.83586035,-16.19794603,-23.30205566
A_52_P663937,-9.518153022,0,0,0,0
A_52_P664965,-16.38355877,0,0,0,0
A_52_P665202,0,0,0,0,10.078478795
A_52_P667157,0,4.0377729467,0,0,0
A_52_P669485,0,0,0,-12.90370996,0
A_52_P669510,0,0,13.70622455,23.288571841,0
A_52_P670399,0,0,0,0,-22.25789533
A_52_P672076,0,10.586111817,0,0,0
A_52_P700200,0,0,0,-21.36195449,-18.00505353
A_52_P708886,0,0,0,0,24.776373669
A_52_P716675,0,0,0,17.685041521,23.476979359
A_52_P724737,0,-11.69875551,0,0,0
A_52_P732508,27.546784315,0,0,0,0
A_52_P748402,0,0,-9.556609545,-15.52921782,-14.02125215
A_52_P748461,12.863258418,27.923571383,0,0,0
A_52_P756306,0,0,0,-8.324890359,0
A_52_P764117,-36.67101743,-24.51214081,-28.76014825,-35.50661817,-37.25125823
A_52_P764477,45.743796557,33.798625166,35.981336602,0,17.860328598
A_52_P771912,0,-4.868079947,0,0,0
A_52_P796069,0,0,0,0,-9.220120254
A_52_P796271,33.988961695,0,0,-9.369690412,0
A_52_P820064,0,15.121320697,14.141754076,0,0
A_52_P836776,0,0,0,0,-9.916489997
A_52_P852754,0,0,0,-11.82245591,-15.55873385
A_52_P876692,0,0,-9.973977553,0,0
A_52_P876850,7.0989047817,0,0,0,0
A_52_P893105,0,-10.76296027,0,0,0
A_52_P936271,14.331246703,0,0,0,0
A_52_P973470,0,42.807140655,49.485782783,14.094927524,0
A_52_P981179,0,34.916538483,48.74636762,17.388944364,0
A_52_P1021640,0,0,0,0,9.3717974557
A_52_P1029186,0,13.600065263,0,0,0
A_52_P1037106,0,0,0,13.505842817,19.542773835
A_52_P1053544,0,0,0,-11.2745216,-11.20145844
A_52_P1077075,0,0,0,0,8.7256473533
A_52_P1093579,0,0,0,-15.97897016,-31.68243218
A_52_P1173559,0,28.660554943,51.01398376,22.184384391,19.994606331
A_52_P1197518,-12.86325842,0,0,0,0
AA986860,0,23.605488965,18.331649343,0,0
Aaas,0,-5.682368419,0,0,17.533497676
Aacs,0,-5.784148604,0,0,0
Aadac,0,0,0,0,48.319520066
Aaed1,0,-8.447896351,-17.6759678,-11.95871768,0
Aamdc,-24.99488664,-13.06295396,-20.4095799,-17.88746789,-13.12740867
Aard,0,0,-32.93563263,-18.80671152,0
Aars,30.622441737,0,23.538271348,12.345179462,0
Aasdh,0,-9.299008668,0,0,0
Aasdhppt,0,-1.416869521,0,-2.07695777,-7.67040404
Aass,0,-29.7327186,-49.06182648,-61.27509733,-53.00770437
Aatk,0,-9.80971118,0,0,-12.40296891
AB010352,-2.852628822,0,0,0,0
Abat,0,0,-12.72569489,-13.74305858,-13.1496927
Abca1,0,-7.464914078,-29.61810579,0,0
Abca2,0,0,-18.03757293,0,0
Abca3,-22.0181375,-36.98441533,-30.96395111,-25.60046117,-25.65177658
Abca5,0,1.1328874753,-34.25145476,-37.2859689,-18.54474094
Abca6,0,-1.880539288,-16.20401178,0,0
Abca8a,0,-18.7517221,-44.73451892,-19.03216218,-28.36004633
Abca8b,0,-10.11339073,0,0,-12.0839321
Abca9,0,-14.41450031,-26.66859822,0,0
Abcb1a,0,0,0,0,-11.12913336
Abcb1b,0,14.036309757,16.135926135,9.4608516412,11.270534
Abcb6,0,-1.678715878,0,0,0
Abcb7,0,0,0,7.2657989667,10.617363668
Abcb9,0,-7.928422057,-14.33009704,-10.10549456,0
Abcb10,-10.03774191,1.6773265238,0,0,-7.882539119
Abcc1,0,7.759581612,0,0,0
Abcc3,0,-22.50479596,-15.29768634,0,0
Abcc5,0,-12.06626283,2.0780467347,0,0
Abcc9,0,0,-19.63101641,0,-9.086928355
Abcd2,0,-1.810726004,-9.357232053,0,0
Abcd3,0,-7.477098171,-17.31519151,-26.22510468,-16.90876316
Abcd4,0,-11.13234317,0,0,0
Abcf2,15.10209013,0,0,0,0
Abcf3,0,0,0,-17.81100651,-10.99615154
Abcg2,0,-4.954141953,0,0,-6.774485557
Abcg5,0,0,0,-15.6061659,0
Abhd1,-12.66290832,0,0,0,0
Abhd2,0,0,11.148210383,17.66882339,0
Abhd3,0,0,0,0,-9.864339482
Abhd4,0,-8.871998443,-14.81620921,0,-10.66491038
Abhd5,0,-7.916764623,0,0.9132248216,0
Abhd8,0,18.480364999,31.390583641,10.55076182,22.303212359
Abhd10,0,11.428532171,0,0,0
Abhd13,0,4.2858950127,0,0,0
Abhd14b,9.5181530217,-20.68389739,-27.22225323,-22.27903039,-18.45919573
Abhd15,0,0,0,19.344915641,0
Abhd17a,-11.35904112,0,0,0,0
Abhd17b,0,18.970813066,0,0,0
Abhd18,0,-4.123506542,-9.412048423,-15.54994738,-10.15851773
Abi1,8.5725062583,0,0,0,0
Abi2,-12.12597432,-19.15333057,-19.14080368,0,0
Abi3,0,0,18.548989857,0,0
Abi3bp,0,0,-38.35279848,-28.52607615,-33.89180066
Abl1,0,-9.754872052,0,0,0
Abl2,0,-8.121557332,9.1421142453,0,0
Ablim1,26.80440256,-6.583907864,-10.54515058,-8.667351046,0
Ablim2,0,0,0,-15.05078423,-17.14183217
Ablim3,-9.135323372,0,-23.26264081,0,0
Abra,0,0,0,0,-17.11391131
Abracl,0,0,8.1986483729,16.098087681,34.714232432
Abraxas1,0,0.2074184202,0,0,0
Abtb1,13.611442323,0,-13.14837063,0,0
Abtb2,0,33.248636375,50.28154366,20.985949081,18.616641902
Acaa1b,0,0,0,0,-8.854184992
Acaa2,0,-15.40717171,-20.93403629,0,-11.58264666
Acaca,0,-16.53071575,-19.20840522,-19.28429908,-12.34479956
Acacb,0,0,-14.19883429,-9.977805004,-14.91032365
Acad9,0,-7.171972882,0,0,0
Acad10,0,-7.093241909,-12.93030046,0,0
Acad11,0,-2.106304764,-11.65869032,0,0
Acad12,0,-11.53979757,-13.14520605,0,-15.80606558
Acadl,0,0,9.7177093946,0,0
Acadm,0,-10.87020235,-17.42672592,-11.066155,-11.4583146
Acap1,0,0,-10.85309045,0,32.211228849
Acap2,11.676895627,0.5580860593,0,0,-11.07623176
Acat1,-10.03774191,0,0,0,0
Acat3,0,-0.775267578,0,0,-9.308740996
Acbd4,0,-10.14350941,-16.695004,-25.988349,-18.67424953
Acbd5,23.485015437,9.1243396255,-2.1383321,0,0
Acbd7,0,0,0,-16.84691153,0
Accs,0,0,0,0,8.1663331558
Ace,24.462760663,-0.897908968,0,0,0
Ace2,-13.76909774,-18.63643461,-38.72253944,-35.56513337,-29.1101252
Acer2,14.588658193,12.392967311,-8.479375818,0,-29.29571366
Acer3,0,10.60322679,22.081082305,19.887647235,0
Acin1,31.59081228,8.344788416,0,0,0
Ackr1,0,36.196278669,58.691150078,65.251390144,41.791821166
Ackr3,0,0,11.08694135,28.219153753,0
Ackr4,0,-12.07061527,-50.54525192,-48.70386387,-49.61306452
Acly,0,-0.418387768,0,-14.48839407,0
Acnat1,0,0,-8.948458874,-27.33003617,-29.2201455
Acnat2,8.95518111,0,0,11.094229,0
Aco1,0,-9.642378706,0,0,0
Aco2,-10.87136136,0,0,0,0
Acod1,32.908693453,49.874641185,87.326037915,76.792410612,65.011307464
Acot1,0,0,0,-14.77815619,-28.18109968
Acot2,0,5.507625644,0,0,0
Acot6,0,-20.97372445,-18.40607082,0,-22.87185671
Acot7,0,-13.03730316,0,0,0
Acot9,0,0,12.307660271,0,0
Acot10,0,0,12.713442197,0,0
Acot11,0,-1.132898319,0,0,0
Acot13,0,0,-19.88608405,0,0
Acox1,0,-9.82811456,-10.82291999,-8.809094611,-12.17123836
Acoxl,0,-2.786111913,-38.90419888,-46.46698736,-40.03149004
Acp2,0,0,35.242141571,28.054849543,23.777663763
Acp5,0,0,15.798178377,21.808481893,27.883268499
Acp6,0,-12.41326323,-16.536103,0,0
Acr,10.494721155,0,0,0,0
Acrbp,0,0,0,-22.5234948,-13.53117271
Acsbg1,0,0,0,0,64.987791091
Acsl1,-14.08299957,-10.89105202,0,-14.69059809,-13.29500992
Acsl4,0,-10.14382268,0,0,0
Acsm1,0,0,0,12.360857423,0
Acss1,0,-21.79014634,-32.03557005,-42.11485777,-23.13746632
Acss2,0,-7.111084486,-17.14016886,-21.20318863,-15.23746413
Acss3,0,-6.095393586,0,0,0
Acta2,13.599447318,3.2762878307,0,2.4237265347,-12.05220923
Actb,-11.67689563,0,0,0,0
Actc1,-14.84093486,0,0,0,0
Actg2,-8.09619576,0,0,0,0
Actl6a,-12.45863732,0,0,0,0
Actl6b,0,22.126047864,0,0,0
Actn1,0,0,17.582081253,16.723551797,0
Actr1a,9.56524068,0,0,0,0
Actr1b,-11.18628293,0,0,0,0
Actr2,0,-12.47143922,0,0,0
Actr3,0,0,0,7.8432331163,15.111037053
Actr8,0,-6.85332874,0,0,0
Acvr1b,12.125974322,-10.29907432,0,0,0
Acvr1c,0,0,0,0,-22.55581823
Acvr2a,0,-9.938589627,0,0,0
Acvr2b,0,0,-13.53730547,-16.78181323,-18.21836993
Acvrl1,0,0,0,-13.33387613,-30.43572331
Acy3,8.09619576,-2.092896583,-9.953296603,0,0
Acyp1,0,0,-14.3382589,0,0
Ada,0,8.3696822887,25.695630486,29.581478158,30.022766303
Adal,10.03774191,0,0,0,0
Adam1a,0,0,0,-8.441050898,-9.390117859
Adam3,0,0,0,0,-14.03085989
Adam5,0,0,-25.49886809,0,0
Adam8,-10.61003455,11.483470147,29.551898793,27.777287881,0
Adam10,16.280175305,-11.24178075,0,0,10.269289361
Adam11,0,0,0,0,20.727230089
Adam15,15.10209013,0,0,15.010407361,0
Adam17,0,0,0,0,15.806480026
Adam18,-23.88198009,0,0,0,0
Adam19,0,-0.093738284,-11.07824526,0,13.604107359
Adam23,0,0,-18.71470714,-9.023972946,-0.251703827
Adam28,0,1.3260210918,0,-16.82570774,-19.71002838
Adam30,0,18.543046266,0,0,0
Adam33,-11.819828,-6.782895598,0,-20.67964391,-26.65159441
Adamts2,-13.96850939,0,6.3797612183,22.910638546,40.381640417
Adamts3,0,17.514522641,18.697821041,17.942303026,0
Adamts4,0,0,30.896492748,0,0
Adamts5,0,-18.39095,-10.2177819,0,0
Adamts6,0,26.427546953,29.958743815,0,8.99787953
Adamts7,-13.84320631,0,0,0,17.808796365
Adamts8,0,0,-6.353182576,-9.897207117,0
Adamts9,13.364124275,-3.565885445,25.074017814,21.146475444,0
Adamts10,0,-13.35382294,-28.03326835,-17.34148183,-11.08486888
Adamts12,0,0,0,21.381898928,23.082791506
Adamts15,0,0,0,10.393072488,0
Adamtsl2,24.84896378,0,0,0,0
Adamtsl3,0,-1.906230328,0,0,0
Adamtsl4,-9.518153022,9.2488488107,0,0,0
Adamtsl5,0,-5.408840405,-8.059206898,-2.41446591,-20.19025186
Adap1,0,0,25.052956715,21.730631481,23.539451846
Adap2,0,12.045656247,27.136547767,0,0
Adar,0,42.405538949,74.688683834,48.617593011,22.077313511
Adarb1,1.1485410217,-19.5593726,-19.48051668,-9.639395383,-14.46941184
Adat2,0,0,0,20.026606131,17.934150324
Adck2,9.9987201633,0,0,0,0
Adcy2,12.570078187,0,-10.20167441,0,0
Adcy4,24.206510847,0,0,0,-14.76836135
Adcy5,0,0,-7.776605584,0,0
Adcy7,14.317950128,-17.3271643,-6.731706831,0,0
Adcy8,0,0,0,0,-29.22261441
Adcy9,0,-4.188250759,-13.12201645,-16.33995035,-17.76538822
Add1,0,-9.794317135,-9.427836501,0,-6.969536937
Add3,0,3.275056946,-17.45951384,0,-12.01092773
Adgb,0,0,0,0,-14.73554979
Adgra2,0,0,0,11.697532568,0
Adgra3,0,-0.456951343,0,-10.27871398,-16.4239896
Adgrb1,0,7.5996534513,21.115843306,0,0
Adgrd1,0,0,13.898152358,18.770990071,0
Adgre1,0,0,18.37243677,53.754120103,42.527338599
Adgre5,0,0,0,-20.14666107,-22.05484347
Adgrf3,-15.78103498,0,0,0,-36.31301238
Adgrf5,0,0,0,-26.78791186,-34.94256599
Adgrg1,0,0,0,0,-11.1892194
Adgrg2,-20.93982377,0,0,0,0
Adgrg3,0,0,12.953778361,0,0
Adgrg6,11.443271128,-14.55576599,-26.88257773,-9.344308644,-9.157807885
Adgrl1,0,-10.07512941,-28.32718144,-10.38271365,0
Adgrl2,9.56524068,0,0,0,0
Adgrl3,-16.67276245,-10.57838141,0,-27.89124729,-38.5333669
Adgrl4,0,0,0,0,-18.52838992
Adh1,0,-21.36169844,-35.13778808,0,0
Adh7,0,0,0,0,-16.15549517
Adi1,0,-11.95558107,-19.77697977,0,0
Adipoq,-32.59445356,0,0,0,-22.56546166
Adipor1,0,0.2446573907,0,0,0
Adipor2,-27.55532442,0,0,0,-10.79803627
Adk,0,-31.13897414,-34.8414212,-18.5173882,-15.01595178
Adm,16.24589791,44.136744933,69.392487568,0,0
Adnp,13.192960237,0,0,0,0
Adnp2,0,2.670342134,0,0,0
Adora2a,0,14.326187233,30.304815752,0,30.62802113
Adora3,0,0,1.5652226773,0,7.7710624056
Adpgk,0,0,0,9.2884814591,0
Adprhl2,-9.518153022,0,0,0,0
Adra1a,0,0,0,-10.88259857,0
Adra1b,0,0,18.00044535,0,0
Adra2a,0,0,0,-13.26465158,0
Adrb1,0,-17.57790791,-23.95497671,-20.18577399,-19.80755462
Adrm1,12.23169771,0,11.327191078,9.1418849347,0
Adss,0,7.4593335067,0,0,0
Aebp2,0,0,0,0,11.217639991
Aen,10.871361355,23.188802157,20.034610886,17.605314448,0
Aes,0,0,-11.10001805,0,0
Afap1,0,-10.32308392,0,0,0
Afap1l1,0,-9.643860699,-15.95403546,-13.67327099,-24.02461471
Afdn,8.09619576,-16.61174945,0,-14.24586086,-18.87269578
Aff1,0,-5.264548074,0,0,0
Aff3,0,0,0,-15.39775385,-20.64125459
Aff4,0,-3.393660255,0,0,-9.620974948
Afg1l,0,0,0,0,-8.724060968
Afg3l1,-4.964686563,0,0,10.791399311,15.241064858
Afg3l2,0,-10.99318323,0,0,0
Afmid,0,7.7588092,0,0,16.715649873
Afp,0,0,16.541644265,22.575168419,0
Aftph,0,37.903197625,47.319232638,0,0
Agap1,0,-12.54820393,-15.45414021,-12.29072129,-16.57335185
Agap2,0,0,0,0,58.296766559
Agap3,0,-10.04513173,0,0,0
Agbl3,0,-4.463067303,-15.99762913,0,0
Ager,0,0,-12.1966413,-13.90570429,0
Agfg1,0,0,0,3.7969042481,1.0146300197
Agfg2,0,-11.53687988,0,0,0
Agl,-13.44563125,0,0,0,0
Agmo,-14.23892923,-35.55451507,-19.03557547,-20.04302713,-17.7940779
Ago1,0,-21.99408654,-24.983397,0,0
Ago3,0,-9.508599863,0,0,0
Ago4,0,-6.123862201,-27.33533706,-22.15113558,-22.06236141
Agpat5,0,-5.305235078,-7.476467498,-10.30626306,-12.18773111
Agps,-10.87136136,0,0,0,8.4323463071
Agr2,-16.14392633,10.590960436,0,40.457831786,0
Agr3,-14.08299957,0,0,0,0
Agrn,0,-13.46125039,10.206333485,0,0
Agrp,0,0,0,-10.24501147,-12.86752532
Agtpbp1,-12.99322274,-16.9607771,0,0,0
Agtr1a,-8.95518111,-0.011585013,-14.09541286,-30.60630538,-32.97270724
Agtrap,0,0,16.267823846,6.9959036284,0
Ahctf1,0,1.4894037202,0,-8.164347341,-6.491227055
Ahcy,0,0,0,12.642765509,29.108461832
Ahcyl1,0,6.220778523,0,-0.755797148,0
Ahcyl2,0,-11.76668622,0,-9.098707847,-11.75964231
Ahdc1,-11.44327113,0,0,0,0
Ahnak,7.1305330633,-19.85941831,-9.532860043,-24.80862668,-18.66874817
Ahr,0,-13.64670485,-28.28087153,-21.00967989,-18.06979081
Ahsg,0,0,0,24.736376596,0
Ahsp,-11.35904112,-21.11809821,0,-27.79660805,0
AI256396,0,0,-7.634871874,0,0
AI314180,0,8.4845348487,0,0,0
AI413194,0,16.445836771,0,0,-9.19732951
AI413582,0,0,7.6224587883,0,0
AI426330,-8.572506258,-21.71691619,-36.71617328,-28.23128443,-18.91289455
AI428898,0,11.179517422,16.23089842,0,0
AI463229,0,0,0,-14.23961248,-16.73749714
AI464131,0,-21.23780114,-26.62026316,-10.92591676,-9.189364615
AI553296,-14.31795013,0,0,-11.07606937,0
AI597479,-9.518153022,0,-11.13013782,0,0
AI608034,0,-14.24055593,0,0,0
AI627138,-23.06982423,0,0,0,0
AI661453,0,0,0,0,-11.43612306
AI662270,0,14.61125656,27.648636207,29.494501745,46.291470793
AI790442,23.133633872,0,0,0,0
AI842136,-7.609516157,0,-7.441973051,-9.334059256,-10.43273215
AI854703,0,0,0,-20.57395635,-14.54461736
AI987944,12.125974322,0,0,0,0
Aida,0,41.207155361,53.133008492,21.627589007,0
Aif1,0,16.772668278,65.681500626,75.488158111,62.271910645
Aif1l,0,-12.18221138,-8.990485345,0,0
Aifm1,0,-1.750522168,0,0,0
Aifm2,0,0,8.8599190984,0,0
Aig1,0,0,0,6.1530408204,4.3374861353
Aimp2,0,0,0,14.903137358,11.032906062
Airn,0,-8.231221516,0,0,0
AJ249821,0,0,0,0,74.49623261
Ajuba,-23.85262972,0,0,0,0
Ak1,-23.52916322,-14.98011886,0,0,0
Ak2,16.04322687,0,8.4478228811,17.67457569,22.597061627
Ak3,0,-9.503608755,-19.77511336,-12.94614785,-14.88590125
Ak7,0,0,-14.5318069,-32.08491915,-26.05568683
Ak8,0,0,0,-15.20118005,-15.73195199
Ak9,0,0,0,-15.01980491,-13.40514825
AK005018,16.506226148,0,0,-20.0815289,0
AK009443,0,0,0,-13.06942034,-15.25674887
AK011803,0,-12.20882347,-10.29349498,-23.45496993,0
AK012612,0,0,0,0,12.293316285
AK012844,0,0,0,11.039222243,21.421436135
AK013505,9.5181530217,0,0,0,0
AK018014,0,0,0,0,46.602045554
AK028245,0,0,0,-9.524045144,0
AK028495,0,0,-14.72394465,-34.02571057,-41.27284128
AK029272,0,14.575395743,24.472587885,5.4705305,0
AK029296,14.238929233,0,0,0,0
AK030462,0,0,0,-12.28154427,-10.84321213
AK031320,0,0,0,0,-13.67591316
AK031552,0,0,-14.98263381,-13.60384674,-12.60032856
AK031889,-2.03641859,0,0,0,0
AK034318,0,19.587625558,0,0,0
AK034548,-13.61144232,0,0,0,0
AK034974,0,18.460145551,30.206216996,0,0
AK036012,0,0,-19.91073482,-34.07147865,-28.7319313
AK036030,0,0,0,-11.58886553,-11.71207245
AK037592,-8.577270918,0,0,0,0
AK038282,-11.819828,0,0,0,0
AK038533,0,0,11.271860975,12.641563699,0
AK039250,-22.05764429,-9.585931235,-39.67095833,-11.86554215,0
AK039370,0,0,0,-17.03618326,-11.39454622
AK039799,0,0,0,0,18.486764178
AK039806,0,0,9.9767436947,0,19.706478198
AK040606,-7.609516157,0,0,-12.91810166,0
AK041055,-14.78406396,0,0,0,0
AK042092,0,0,18.181815564,21.245989577,0
AK042218,0,10.240891667,0,0,0
AK043234,0,0,0,0,-8.560104071
AK045058,0,0,0,-8.742132057,-11.77107291
AK045817,0,0,0,0,9.2903180963
AK046587,0,37.804964179,33.189230794,15.286990975,0
AK047770,0,-1.729604517,0,0,0
AK048091,0,0,-16.87816551,-20.86484386,-20.39432026
AK048206,0,0,0,0,-11.63800941
AK048779,0,22.415715329,21.751610071,0,0
AK049403,0,0,-13.71591489,-20.65038537,0
AK049729,0,0,0,0,-12.66151401
AK049961,0,0,0,0,-7.556046175
AK050790,0,0,-8.463795224,0,0
AK053244,0,0,25.395289182,0,0
AK054054,0,0,0,-8.252109041,0
AK054507,0,0,0,-9.759924993,0
AK077975,0,1.7026586143,0,0,0
AK078294,0,11.244664816,9.9139323621,0,0
AK081614,-11.81078183,-19.17747527,-40.20910019,-58.62155714,-62.47465611
AK081941,0,0,0,0,-7.437248287
AK082454,0,6.8301630673,0,0,0
AK082620,0,0,0,0,-30.51452566
AK082805,0,30.264496648,44.971950189,21.256597208,0
AK082956,0,4.7354534856,0,0,0
AK083355,-9.135323372,0,-10.1614566,-16.25890256,0
AK084405,0,0,-9.929821552,-13.90244794,-14.20516616
AK084420,-9.998720163,0,0,0,0
AK084859,0,17.365578629,0,0,0
AK085108,0,0,-10.87569427,0,-12.35421646
AK085633,0,0,0,-12.21441077,-12.37155001
AK086857,0,0,0,-13.99025907,0
AK086969,0,0,0,-9.511439392,0
AK087708,0,0,-16.89834468,-18.13910472,-19.46258375
AK089297,0,0,30.508684695,25.752039757,24.446559205
AK089315,0,13.473448763,17.939595822,0,0
AK089569,-15.94377587,0,0,0,0
AK149231,0,0,0,19.636525173,0
Akap1,0,0,0,0,-8.054025501
Akap2,-12.45863732,12.416589682,0,-12.0400748,-14.62725866
Akap5,0,-1.37602755,-13.97962487,-27.34370897,-30.65579923
Akap7,-10.17662551,-10.92970062,-12.09894057,-12.8418487,-11.46729186
Akap8l,0,0,-13.50403861,-17.07683077,-9.490371286
Akap9,0,4.625422356,0,-12.30000534,-7.752855835
Akap10,-7.098904782,0,0,0,0
Akap11,0,0.4975891013,-14.0238144,-13.88679045,-12.1313554
Akap12,0,0,0,0,-14.22895741
Akap13,0,-10.72937137,0,0,0
Akap14,0,0,-13.52064901,-13.61668019,-24.26402199
Akap17b,0,-3.179971107,0,0,0
Akip1,0,-9.482675147,0,0,0
Akirin1,0,0.9594405047,0,0,0
Akirin2,-7.609516157,0,0,0,0
Akna,10.902081862,0,0,0,0
Aknad1,0,0,0,0,-18.53503152
Akr1b3,0,0,0,-16.02042291,-10.21366887
Akr1b7,0,0,-13.09294774,-33.15463175,-28.64235322
Akr1b8,0,0,0,29.792419079,0
Akr1b10,0,-19.38652564,0,0,0
Akr1c14,-13.09222688,0,1.2382028405,0,0
Akr1c19,-13.76909774,-16.1075539,-19.90533765,-14.07656114,0
Akr7a5,0,-19.7976714,-20.68064238,0,0
Akt1,23.105028702,0,0,0,0
Akt1s1,3.4077482017,0,0,0,0
Akt3,0,0,27.438583634,12.494044152,0
Aktip,0,0,-27.71016977,-21.62755223,-20.67297655
Alad,0,-10.98515753,0,0,0
Alas1,0,-10.6994759,-14.56298707,-11.19899535,0
Alas2,0,0,0,-83.66573622,-19.00245306
Alb,0,0,0,0,-18.23075618
Alcam,-14.78406396,-3.502396445,-22.53763006,-23.33660866,-13.86654299
Aldh1a1,0,0,-22.16513862,-22.98237726,-31.36135044
Aldh1a3,0,49.167207572,19.929081896,31.31378622,0
Aldh1a7,0,-19.35361191,-28.86644568,-14.21597687,-17.97988716
Aldh1b1,-9.518153022,30.813078457,53.531095498,23.218222089,0
Aldh1l2,-8.09619576,5.1322810767,0,25.117806868,27.346344035
Aldh2,0,-8.994620501,-16.92712564,-29.44412535,-35.17685517
Aldh3b2,9.1353233717,0,0,0,0
Aldh4a1,0,-14.10524747,-18.71417455,-17.53543399,-11.72639087
Aldh5a1,0,0,0,6.1955638813,0
Aldh6a1,0,-7.136893016,-35.64309518,-43.69704419,-38.75535454
